customer_id,churn
1-06-215911-X.88134,0
1-55760-683-8.88149,0
0-586-54289-2.88151,0
0-244-77596-6.88166,0
0-691-19467-X.88170,0
1-4284-9198-8.88176,0
0-617-56211-3.88179,0
1-80462-643-0.88190,0
1-882179-56-0.88196,1
1-59913-894-8.88201,0
1-85019-465-3.88205,0
1-102-35414-7.88217,0
0-365-93338-4.88225,0
1-5259-9854-4.88237,0
0-8430-6673-3.88238,0
0-450-38996-0.88243,0
1-9836-6055-8.88246,0
1-256-64689-X.88249,1
1-86922-880-4.88252,0
1-4669-1559-5.88263,0
1-359-83498-2.88268,0
0-632-06015-8.88271,0
1-63215-363-7.88277,0
0-216-64846-7.88300,0
1-5411-5396-0.88302,0
0-00-424127-4.88310,0
0-580-46389-3.88315,0
0-18-971116-7.88351,0
1-5382-9948-8.88355,0
1-74656-424-5.88358,0
1-906706-27-1.88364,0
0-8319-8279-9.88370,0
1-169-03067-X.88386,0
1-898972-24-9.88402,0
0-436-43664-7.88412,0
0-629-99194-4.88423,0
1-72163-381-2.88437,0
1-78920-094-6.88444,0
1-66934-971-3.88447,0
0-247-51903-0.88451,0
1-9780-2494-0.88456,0
1-69203-380-8.88463,0
0-239-64945-1.88479,0
0-11-889949-X.88482,0
1-4181-3689-1.88490,0
0-7713-8690-7.88495,0
1-997973-59-6.88505,0
0-433-54932-7.88509,0
0-325-02133-3.88519,0
0-937857-27-0.88532,0
0-01-453690-0.88533,0
0-234-94527-3.88537,0
0-566-79074-2.88538,0
0-8462-0882-2.88552,0
1-58233-729-2.88556,1
1-115-20052-6.88558,0
0-02-579216-4.88598,0
0-06-814262-5.88600,0
0-510-32020-1.88618,0
1-307-68192-1.88633,0
1-68377-611-9.88642,0
1-82978-169-3.88661,0
0-7934-4455-1.88668,0
0-06-094059-X.88675,0
1-5278-3745-9.88704,0
1-245-74638-3.88709,0
0-551-90866-1.88739,0
1-4001-9352-4.88743,0
0-502-14878-0.88744,0
0-6485013-9-6.88746,0
1-358-06693-0.88753,0
0-331-26506-0.88790,0
0-19-137161-0.88808,0
0-673-32703-5.88813,0
0-8093-2868-2.88816,0
0-9713099-3-0.88836,0
0-412-44325-2.88848,0
0-512-24970-9.88856,0
0-643-21613-8.88861,0
1-215-58903-4.88876,0
1-07-525972-X.88883,0
0-330-62980-8.88907,0
0-343-09694-3.88913,0
1-252-22306-4.88923,1
0-85681-330-3.88934,0
0-584-06786-0.88960,0
0-939646-53-6.88969,0
0-14-032006-7.88984,0
1-5112-8902-3.88990,1
0-320-82464-0.88992,0
0-317-00514-6.88995,0
1-362-79637-9.88999,0
1-4501-7441-8.89007,0
0-7656-4020-1.89024,0
1-09-286589-6.89037,0
0-347-98647-1.89060,0
0-7952-7621-4.89072,0
1-5428-0465-5.89075,0
0-313-00638-5.89084,0
1-74970-794-2.89090,0
0-203-67931-8.89093,0
0-7365-4238-8.89094,0
0-225-53923-3.89111,0
1-81576-101-6.89129,0
1-76460-498-9.89132,0
0-7571-7219-9.89144,0
1-279-62919-3.89153,0
1-58841-135-4.89154,0
1-62821-384-1.89157,0
0-9904771-1-8.89167,0
0-9615311-6-9.89175,0
0-353-04217-X.89180,0
0-523-91040-1.89196,0
0-313-23004-8.89197,0
1-5254-3508-6.89203,0
1-872087-19-1.89227,0
1-195-99228-9.89254,0
0-07-269661-3.89255,0
1-234-08617-4.89262,0
1-963766-19-9.89298,0
1-4396-8936-9.89299,0
0-86264-803-3.89308,0
1-178-39813-7.89378,0
1-81446-537-5.89398,0
0-06-458641-3.89399,0
1-371-50036-3.89421,0
0-321-16706-6.89437,0
1-4938-4951-4.89480,0
0-349-51928-5.89486,0
1-5481-1470-7.89498,0
0-396-42238-1.89508,0
0-362-49286-7.89529,0
0-291-48029-2.89530,1
0-492-35289-5.89537,0
0-9895587-5-4.89547,0
0-9999145-9-6.89551,0
1-86608-969-2.89558,0
1-382-37517-4.89574,0
1-303-56320-7.89582,0
1-236-07581-1.89606,0
0-86950-224-7.89607,0
0-01-307707-4.89615,0
0-88843-679-3.89620,1
0-687-33952-9.89640,0
1-330-22117-6.89658,0
1-70765-213-9.89660,0
0-224-77639-8.89662,1
1-378-50324-4.89675,0
0-10-595393-8.89685,0
1-384-09466-0.89694,0
1-4676-5912-6.89710,0
1-04-955785-9.89721,0
0-647-17179-1.89755,0
1-78509-701-6.89762,0
1-4578-3935-0.89766,0
0-354-64334-7.89771,0
0-933071-53-1.89772,0
1-892883-57-0.89774,0
1-58548-522-5.89789,0
0-19-661305-1.89794,0
1-195-47262-5.89808,0
1-79982-404-7.89842,0
1-291-40731-6.89844,0
0-401-15709-1.89858,0
0-7389-5121-8.89861,0
1-392-02753-5.89878,0
0-910844-91-7.89880,0
0-278-79511-0.89902,0
0-7880-1612-1.89918,1
0-19-880169-6.89933,0
1-4575-2686-7.89958,0
0-555-25455-0.89959,0
1-203-74240-1.89969,0
0-14-713460-9.89977,0
1-290-85024-0.89983,0
0-12-467233-7.89989,0
1-930745-69-9.90031,0
0-647-37040-9.90043,0
1-319-78708-8.90060,0
0-562-06603-9.90064,0
1-77874-162-2.90065,0
1-4095-0816-1.90101,0
1-158-56565-8.90113,1
1-66658-000-7.90132,0
0-85097-778-9.90138,0
0-9789430-5-8.90156,0
0-03-973068-9.90159,1
0-16-695549-3.90161,0
1-139-91852-4.90163,0
0-559-00477-X.90167,0
0-561-41751-2.90185,0
1-4628-0291-5.90187,0
1-218-77257-3.90206,0
1-125-08397-2.90214,0
0-12-830602-5.90241,0
1-130-32601-2.90242,0
0-246-34189-0.90265,0
1-5213-3654-7.90266,0
0-10-172220-6.90272,0
1-7348252-8-6.90278,0
1-78050-101-3.90283,0
1-343-28061-3.90298,0
0-317-86609-5.90306,0
0-519-82558-6.90313,0
1-190-81284-3.90314,0
1-75083-395-6.90326,0
1-07-643402-9.90334,0
0-562-51029-X.90358,0
0-9602337-4-1.90359,0
1-362-65920-7.90360,0
1-4388-1731-2.90363,0
0-593-62314-2.90364,0
0-593-29890-X.90418,0
1-240-03108-4.90430,1
0-7426-2044-1.90461,0
1-84207-906-9.90463,0
0-8070-1167-3.90471,1
1-120-12153-1.90475,0
0-7473-6707-8.90477,0
0-7632-3062-6.90483,0
0-456-64805-4.90484,0
0-7775-8263-5.90486,0
1-82007-379-3.90500,0
1-4049-5705-7.90503,0
1-4722-8025-3.90509,1
1-59067-099-X.90514,0
1-56945-574-0.90516,0
0-529-35222-2.90517,0
0-346-21978-7.90522,0
0-10-360485-5.90541,0
1-69069-466-1.90545,1
1-331-82921-6.90564,0
0-617-96726-1.90566,0
0-441-49403-X.90576,0
0-528-12944-9.90588,0
0-13-249937-1.90589,0
1-64522-864-9.90591,0
1-218-82782-3.90593,0
1-01-435460-9.90616,0
1-965840-36-1.90642,0
0-7371-6958-3.90658,0
0-461-78512-9.90663,0
1-275-84813-3.90664,0
1-03-299753-2.90666,0
0-428-86517-8.90681,0
0-8452-8288-3.90694,0
0-614-64572-7.90696,0
0-221-53409-1.90697,0
1-110-84046-2.90700,1
1-68210-995-X.90706,0
1-74074-524-8.90729,0
1-4908-8675-3.90750,0
0-06-010117-2.90763,0
0-647-98030-4.90771,0
0-349-20994-4.90774,0
1-05-472343-5.90776,0
0-296-01879-1.90788,0
1-5276-9583-2.90794,0
0-467-67783-2.90796,0
1-251-51901-6.90802,0
1-964208-24-6.90806,0
0-599-81940-5.90808,0
1-59806-323-5.90811,0
0-394-40888-8.90824,0
1-213-48073-6.90830,0
0-906812-88-7.90833,0
0-01-151440-X.90838,0
0-7936-5650-8.90841,0
1-953593-51-8.90852,0
0-10-910560-5.90857,0
0-89348-069-X.90860,0
0-15-173123-3.90862,0
1-61554-148-9.90863,0
1-08-074570-X.90868,0
0-9623809-1-1.90872,0
0-03-812651-6.90893,0
0-903889-60-9.90898,0
1-04-131982-7.90904,0
1-76046-904-1.90908,0
0-7420-2362-1.90921,0
1-4387-1842-X.90922,0
0-624-99900-9.90924,0
0-7223-8327-4.90930,0
0-7417-3981-X.90931,0
1-358-88798-5.90936,0
1-80466-836-2.90961,0
0-11-912354-1.90962,0
0-469-22367-7.90971,0
1-941389-39-2.90975,0
0-334-96403-2.90978,0
1-222-42930-6.90984,0
1-80285-949-7.90993,0
1-9853-8609-7.91019,0
0-206-26547-6.91054,0
0-629-49051-1.91072,0
1-03-532127-0.91091,0
1-168-73857-1.91104,0
0-354-46014-5.91115,0
1-4233-5359-5.91139,0
0-7950-8365-3.91147,0
0-307-98109-6.91170,0
0-9850640-3-X.91202,0
1-4386-3470-6.91214,0
0-9845176-5-0.91226,1
0-628-40326-7.91238,0
0-89971-807-8.91245,0
1-196-44132-4.91250,0
1-878423-31-2.91261,0
0-250-11290-6.91262,0
0-02-366818-0.91268,0
1-918079-52-8.91274,0
1-5166-0840-2.91276,0
0-87467-692-4.91281,0
1-5098-7805-X.91299,0
1-4211-7370-0.91325,0
1-70861-211-4.91334,0
1-4475-2474-8.91343,0
1-56499-505-4.91361,0
0-14-507988-0.91389,0
1-9815-3460-1.91401,0
1-126-64002-6.91402,0
1-84320-741-9.91411,0
1-72164-085-1.91416,0
1-357-43002-7.91423,0
1-908118-79-2.91430,0
1-70501-072-5.91435,0
1-4013-2003-1.91445,0
1-55510-653-6.91464,0
0-329-80345-X.91474,0
1-05-897394-0.91476,0
0-85052-454-7.91479,0
1-03-797836-6.91500,0
1-56028-637-7.91502,0
0-625-56152-X.91504,0
0-17-644994-9.91523,0
0-204-84123-2.91536,0
1-09-298693-6.91563,0
1-07-638237-1.91564,0
0-7311-7123-3.91565,0
1-317-29968-X.91572,0
1-70950-619-9.91574,0
0-501-42252-8.91609,0
0-8057-6258-2.91611,0
1-07-302329-X.91652,0
1-77291-850-4.91655,0
1-01-588823-2.91677,0
1-60777-182-9.91684,0
0-459-53579-X.91695,0
0-08-767739-3.91706,0
1-74313-749-4.91736,0
0-670-51043-2.91748,0
0-427-93117-7.91771,0
1-84144-922-9.91773,0
0-406-70041-9.91778,0
1-69274-950-1.91797,0
0-517-71093-5.91799,0
0-13-157502-3.91803,0
0-08-113551-3.91807,0
0-7793-4371-9.91813,0
0-86224-288-6.91820,0
1-05-581581-3.91848,0
1-294-31314-2.91885,0
0-08-596878-1.91918,0
0-391-88513-8.91920,0
0-358-12957-5.91926,0
1-375-40410-5.91927,0
1-79308-101-8.91936,0
0-428-33282-X.91937,0
0-209-26599-X.91940,0
0-943083-89-3.91959,0
1-348-73451-5.91963,0
0-544-03027-3.91966,0
0-16-655080-9.91968,0
0-7371-6957-5.91971,0
1-202-98185-2.91984,0
1-09-148809-6.91993,0
0-382-06075-X.91997,0
1-60945-865-6.91999,0
0-491-99667-5.92005,0
0-600-66530-5.92017,0
1-4528-6960-X.92027,0
1-917106-17-3.92036,0
1-09-040760-2.92042,0
0-481-15232-6.92054,0
0-8136-0799-X.92067,0
0-618-93442-1.92073,0
0-207-14543-1.92078,0
0-337-67195-8.92099,0
1-392-16647-0.92101,0
0-04-514630-6.92134,0
0-475-75030-6.92148,0
0-9667586-8-4.92150,0
1-08-134928-X.92152,0
1-342-95631-1.92186,0
0-909907-88-9.92190,0
1-03-535972-3.92206,0
0-02-614782-3.92215,0
1-398-57225-X.92225,0
0-250-40629-2.92255,0
0-307-01465-7.92272,0
1-907642-87-0.92273,0
0-439-76601-X.92296,0
1-79972-307-0.92306,0
1-64230-380-1.92320,0
1-336-91144-1.92331,0
0-398-63487-4.92334,0
0-693-42128-2.92338,0
0-297-29882-8.92346,0
1-263-64658-1.92350,0
0-9709445-5-1.92354,0
0-87930-266-6.92357,0
1-02-299837-4.92371,0
1-84907-543-3.92379,0
0-85249-780-6.92391,0
1-5411-9046-7.92406,0
1-69140-137-4.92410,0
0-89335-201-2.92412,0
1-61870-663-2.92414,0
0-09-818103-3.92450,0
1-5466-3860-1.92457,0
0-05-745332-2.92460,0
1-74217-271-7.92464,0
0-375-83772-8.92468,0
1-124-50827-9.92481,0
1-08-170135-8.92487,0
1-184-09867-0.92510,0
0-87677-605-5.92542,0
1-4716-8578-0.92544,0
0-7593-2268-6.92551,0
1-82215-737-4.92552,0
1-383-54127-2.92556,0
1-70605-537-4.92558,0
0-317-29506-3.92573,0
1-56566-204-0.92575,0
1-4084-4133-0.92582,0
1-174-52965-2.92589,0
1-4792-4787-1.92597,0
1-960022-07-5.92603,0
0-921899-21-1.92607,0
1-4214-0836-8.92611,0
1-03-831418-6.92626,0
0-260-67498-2.92647,0
1-09-063067-0.92648,0
1-307-47982-0.92655,0
1-285-99591-0.92657,0
0-649-79211-4.92670,0
0-06-720677-8.92688,0
1-74897-038-0.92693,0
0-460-57430-2.92719,0
1-200-36109-1.92724,0
1-07-240621-7.92743,0
0-424-20634-X.92749,0
0-345-64494-8.92763,0
1-4846-2768-7.92764,0
1-919188-51-7.92772,0
1-05-195353-7.92791,0
0-9923110-3-9.92798,0
1-00-693541-X.92846,0
0-10-961006-7.92860,0
1-00-784019-6.92868,0
1-03-016589-0.92871,0
1-78186-592-2.92877,0
0-438-97522-7.92895,0
1-77847-466-7.92896,0
1-69189-673-X.92907,0
0-00-914199-5.92914,0
0-628-46864-4.92919,0
0-552-63308-9.92925,0
0-363-63844-X.92927,0
1-126-13870-3.92934,0
1-119-13473-0.92959,0
0-604-52391-2.92968,0
0-904620-91-3.92999,0
0-281-77219-3.93007,0
0-04-508324-X.93008,0
0-274-36348-8.93014,0
0-8280-2176-7.93031,0
0-625-62683-4.93062,0
0-13-107789-9.93065,0
0-411-26017-0.93085,0
1-930725-57-4.93099,0
1-7367088-9-9.93101,0
1-76765-735-8.93107,0
1-199-29104-8.93108,0
0-210-64152-5.93109,0
1-270-26171-1.93122,0
0-569-64252-3.93128,0
1-5365-4828-6.93133,0
0-212-78843-4.93139,0
1-124-64049-5.93142,0
0-573-16562-9.93153,0
1-74548-442-6.93155,0
1-4068-0409-6.93160,0
1-07-188099-3.93166,0
0-457-08124-4.93173,0
1-69401-787-7.93174,0
0-922659-32-X.93188,0
1-305-44808-1.93208,0
0-19-819518-4.93212,0
1-66500-615-3.93222,0
0-8087-4079-2.93236,0
0-479-69873-2.93275,0
1-957790-84-9.93284,0
1-81311-101-4.93308,0
0-476-63892-5.93336,0
1-4830-2108-4.93346,0
1-967494-70-3.93349,0
1-916594-24-7.93393,0
0-12-413825-X.93395,0
1-69034-384-2.93413,0
0-531-45032-5.93457,1
1-82796-124-4.93466,0
0-563-35948-X.93473,0
1-06-937755-4.93474,0
0-04-336038-6.93478,0
1-63329-380-7.93501,0
1-143-96582-5.93503,0
0-8390-5927-2.93529,0
0-418-55054-9.93542,0
1-924210-45-2.93543,0
0-588-47669-2.93544,0
1-148-01896-4.93558,0
0-917113-60-8.93562,0
0-9836431-2-1.93566,0
1-7320141-3-2.93571,0
1-05-742319-X.93572,0
0-521-17883-5.93574,0
0-7421-7277-5.93578,0
0-7820-2862-4.93585,0
0-537-90795-5.93588,0
0-7616-2158-X.93593,0
1-102-05226-4.93608,0
0-16-127742-X.93616,0
1-313-13876-2.93627,0
0-9553612-6-5.93641,0
1-60776-775-9.93647,0
0-15-586001-1.93656,0
0-14-656533-9.93662,0
0-87769-764-7.93669,0
1-08-902332-4.93670,0
0-457-22695-1.93672,0
0-615-41648-9.93722,0
1-368-95369-7.93725,0
1-4616-1607-7.93727,0
1-221-55400-X.93737,0
1-379-04054-X.93750,0
0-85586-768-X.93752,0
0-563-04770-4.93755,1
1-06-835867-X.93807,0
0-295-30673-4.93819,0
1-08-436971-0.93820,0
0-16-907293-2.93822,0
1-885119-55-0.93840,0
0-449-64786-2.93846,0
0-596-52944-9.93854,0
0-15-179586-X.93864,0
0-19-430836-7.93868,0
0-563-31157-6.93871,0
0-665-47865-8.93877,0
1-74288-955-7.93887,1
1-248-75827-7.93913,0
0-929033-14-0.93926,0
1-365-84963-5.93952,0
0-414-47155-5.93960,0
1-146-69073-8.93967,1
1-02-759411-5.93972,0
0-14-831261-6.93982,0
0-9755602-7-1.93995,0
1-277-84240-X.93998,0
0-88869-763-5.94007,0
0-7956-5921-0.94012,0
1-5240-1138-X.94045,0
1-67495-138-8.94065,0
0-212-03155-4.94072,0
1-150-61237-1.94078,0
1-64517-132-9.94080,0
0-86787-416-3.94089,0
1-992966-73-7.94091,0
1-886505-30-6.94092,0
1-325-74281-3.94141,0
0-384-25760-7.94149,0
0-8299-1971-6.94173,0
0-15-661978-4.94178,0
0-581-82931-X.94179,0
0-7029-3340-6.94210,0
1-876968-96-6.94213,0
0-02-534055-7.94214,0
1-894257-66-9.94219,0
0-07-512864-0.94221,0
0-88996-637-0.94230,0
0-486-35052-5.94232,0
1-5277-7505-4.94252,0
0-238-79821-6.94289,0
1-63979-999-0.94294,0
0-475-33774-3.94309,0
0-374-43112-4.94326,0
0-429-70816-5.94351,0
1-78920-320-1.94372,0
0-486-80358-9.94375,0
1-347-34623-6.94436,0
0-13-687019-8.94462,0
1-950984-17-6.94485,0
0-15-310221-7.94502,0
1-367-94192-X.94503,0
0-627-11613-2.94505,0
1-58845-767-2.94513,0
0-582-69208-3.94521,0
0-449-88472-4.94524,0
1-4538-2750-1.94532,0
1-236-38621-3.94547,0
0-300-45177-6.94549,0
0-481-83539-3.94550,0
0-18-442068-7.94570,0
1-250-80842-1.94583,0
0-667-07605-0.94587,0
1-5315-1250-X.94590,0
1-4023-6982-4.94593,0
0-223-41837-4.94598,0
1-58646-680-1.94602,0
0-89000-223-1.94603,0
1-09-499437-5.94615,0
0-01-360124-5.94626,0
0-472-64949-3.94640,0
1-123-92332-9.94652,0
1-79679-728-6.94658,0
1-75709-472-5.94666,0
0-655-27885-0.94671,0
0-539-14761-3.94681,0
0-2281-9716-3.94685,0
0-564-66761-7.94709,0
1-4607-4946-4.94716,0
1-175-84288-5.94741,0
0-09-486364-4.94754,0
0-491-53248-2.94761,0
0-283-56767-8.94767,0
0-8301-7025-1.94828,0
0-658-55016-0.94870,0
0-359-86100-8.94871,0
1-4236-7590-8.94875,0
0-348-58288-9.94878,0
1-223-71456-X.94879,0
0-14-873369-7.94882,0
1-4807-8689-6.94902,0
1-925500-78-0.94951,0
1-316-55181-4.94953,0
0-263-15324-X.94958,0
1-76122-245-7.94980,0
0-89906-216-4.95000,0
1-353-48758-X.95003,0
1-85851-271-9.95009,0
0-18-856314-8.95037,0
0-330-73684-1.95039,0
1-304-87313-7.95049,0
0-614-06831-2.95061,0
0-589-58038-8.95063,0
0-86751-417-5.95085,0
0-06-493192-7.95092,0
1-5242-1268-7.95097,0
1-82899-410-3.95116,0
1-880483-47-5.95118,0
0-9809754-7-6.95135,0
0-510-94496-5.95151,0
0-9948971-8-9.95167,0
0-548-59981-5.95202,0
0-9829292-5-0.95213,0
1-73036-779-8.95229,0
1-175-29691-0.95233,0
1-4242-1753-9.95239,0
0-463-82827-5.95245,0
1-391-56575-4.95255,0
0-7480-4812-X.95258,0
0-686-93193-9.95277,0
0-900333-59-6.95279,0
1-4485-1034-1.95281,0
0-465-34994-3.95292,0
1-904558-45-3.95307,0
1-5234-4036-8.95335,0
1-80368-547-6.95337,0
0-678-35915-6.95356,0
0-610-05075-3.95373,0
1-900902-41-9.95385,0
1-05-197839-4.95404,0
0-329-97880-2.95429,0
1-61879-139-7.95449,0
0-404-84885-0.95468,0
1-935745-04-2.95474,1
0-8337-9588-0.95483,0
0-7742-0765-5.95487,0
1-70432-074-7.95491,0
0-06-211843-9.95502,0
1-276-15504-2.95515,0
1-75571-159-X.95520,0
0-7715-9067-9.95521,0
1-55989-047-9.95526,0
1-354-40459-9.95549,0
0-7344-8183-7.95550,0
0-406-35083-3.95553,0
0-7909-3746-8.95558,0
1-86913-204-1.95563,0
1-78600-525-5.95576,0
0-453-01623-5.95579,0
1-68967-880-1.95580,0
0-08-291404-4.95588,0
1-4619-2532-0.95590,0
1-932099-20-4.95621,0
1-69043-312-4.95667,0
0-564-31016-6.95682,0
1-918168-45-8.95708,0
0-8110-0026-5.95712,0
0-344-19887-1.95715,0
0-586-09560-8.95720,0
1-72522-486-0.95728,0
0-7244-8438-8.95736,0
1-5116-5322-1.95737,0
1-80661-151-1.95755,0
1-65807-970-1.95760,0
1-354-02215-7.95762,0
1-105-71389-X.95764,0
1-4303-6964-7.95770,0
1-06-472407-8.95776,0
1-956278-15-X.95783,0
0-266-59613-4.95789,0
0-02-797153-8.95795,0
1-4094-6885-2.95808,0
0-947783-81-4.95821,0
0-216-13032-8.95825,0
0-13-351640-7.95827,0
0-282-40817-7.95828,0
0-902226-29-0.95855,0
0-9993288-7-5.95862,0
1-75700-364-9.95866,0
0-487-46829-5.95875,0
0-440-57257-6.95877,0
1-255-69798-9.95894,0
0-662-51060-7.95907,0
1-64654-652-0.95912,0
0-8235-7809-7.95916,0
1-936264-98-6.95917,1
0-293-64723-2.95925,0
1-02-957626-2.95927,0
1-65427-857-2.95934,0
0-391-44253-8.95939,0
0-346-63690-6.95944,0
0-7030-9372-X.95948,0
1-394-46531-9.95958,0
1-82435-038-4.95965,1
1-911850-85-7.95991,0
0-7617-1463-4.96003,0
0-692-52580-7.96015,0
1-272-33734-0.96017,0
1-84273-398-2.96021,0
1-4316-9039-2.96028,0
1-307-58616-3.96045,0
0-9967713-8-7.96046,0
1-66060-677-2.96058,0
0-08-959029-5.96122,0
1-272-03892-0.96130,0
0-06-809846-4.96155,0
0-384-87622-6.96159,0
0-285-90340-3.96162,0
0-09-288118-1.96170,0
0-263-43307-2.96176,0
0-05-565704-4.96201,0
0-7428-6667-X.96211,0
1-5394-5778-8.96265,0
0-17-167953-9.96279,0
1-9806-5962-1.96307,0
1-84106-325-8.96310,0
1-09-589270-3.96323,0
1-152-88740-8.96341,0
1-5411-7575-1.96348,0
0-272-76404-3.96353,0
0-412-36944-3.96357,0
0-10-299791-8.96373,0
1-120-40722-2.96386,0
0-89782-572-1.96387,0
1-85459-617-9.96394,0
0-673-30131-1.96416,0
1-62798-213-2.96417,1
0-602-07530-0.96419,0
1-08-107622-4.96425,0
1-195-71380-0.96427,0
0-85650-019-4.96446,0
0-8006-1098-9.96449,0
1-243-80324-X.96463,0
1-189-18247-5.96480,0
0-11-102915-5.96485,0
0-9866545-7-4.96487,0
0-934928-47-9.96490,0
0-85547-976-0.96500,0
0-647-68552-3.96507,0
1-4342-0745-5.96538,0
0-231-96639-3.96543,0
0-10-065007-4.96548,0
0-00-453697-5.96554,0
0-05-102248-6.96556,0
1-64817-485-X.96557,0
0-7193-7261-5.96559,0
1-888607-04-1.96560,0
1-75352-688-4.96575,0
0-05-384305-3.96580,0
0-628-67645-X.96600,0
0-01-760054-5.96607,0
0-07-473651-5.96619,0
0-88444-444-9.96638,0
1-4537-0907-X.96642,0
0-7555-1424-6.96655,0
0-19-740104-X.96663,0
1-4411-4919-8.96664,0
0-485-29165-7.96673,0
1-66222-053-7.96674,0
1-935143-38-7.96702,0
0-276-69356-6.96719,0
0-307-04054-2.96734,0
1-76087-258-X.96745,1
1-254-39333-1.96747,0
1-03-872793-6.96757,0
1-75196-573-2.96761,0
0-376-99266-2.96769,0
0-425-40134-0.96776,0
1-5043-4804-4.96778,1
1-78072-198-6.96790,0
1-5390-6904-4.96806,0
0-923263-02-0.96809,0
1-74144-492-6.96818,0
1-59405-026-0.96824,0
0-276-90514-8.96829,0
0-564-52111-6.96832,0
1-78766-898-3.96843,0
0-382-58070-2.96850,0
1-891150-62-6.96852,0
1-100-23805-0.96866,0
0-04-761932-5.96873,0
0-7286-2732-9.96883,0
0-376-45948-4.96893,0
0-15-395033-1.96898,0
0-303-97974-7.96908,0
0-410-70911-5.96914,0
1-61957-513-2.96916,0
1-877205-68-0.96917,0
0-7326-1663-8.96924,0
1-394-88708-6.96934,0
1-68159-861-2.96938,0
1-298-30446-6.96941,0
0-455-89656-9.96944,0
1-58865-465-6.96945,0
1-70836-309-2.96960,0
1-343-45890-0.96964,0
0-384-44639-6.96971,0
1-06-093342-X.96975,0
0-9770583-2-8.96976,0
0-08-091467-5.96978,0
0-484-59424-9.96997,0
1-79010-224-3.97024,0
1-76194-275-1.97040,0
0-13-580548-1.97049,0
1-242-40680-8.97063,0
1-915000-58-0.97084,0
0-7696-5633-1.97100,0
1-57094-875-5.97101,0
1-78944-224-9.97109,0
0-504-70569-5.97115,0
1-5487-3155-2.97118,0
0-01-520214-3.97125,0
1-02-294414-2.97127,0
1-57256-544-6.97135,0
1-250-52153-X.97138,0
1-295-83194-5.97144,0
0-7717-2060-2.97170,0
0-8452-8441-X.97228,1
1-377-62321-1.97229,0
1-69454-134-7.97241,0
0-291-65150-X.97246,0
1-216-90078-7.97264,0
0-05-387597-4.97273,0
1-82616-574-6.97277,0
0-407-83057-X.97282,0
0-08-400271-9.97284,0
1-132-49882-1.97310,0
1-4275-5851-5.97321,1
0-268-35246-1.97352,0
0-407-69542-7.97359,0
1-62028-254-2.97368,0
0-8261-1331-1.97374,0
1-85308-506-5.97382,0
1-918354-14-6.97390,0
0-943206-83-9.97392,0
0-593-27127-0.97402,0
0-625-32447-1.97406,0
0-8085-6183-9.97407,0
0-18-837697-6.97408,0
1-66132-295-6.97415,0
0-569-55530-2.97429,0
0-537-05594-0.97456,0
1-72808-904-2.97457,0
1-68963-845-1.97464,0
0-588-38279-5.97465,0
1-07-357459-8.97472,0
0-420-55830-6.97479,0
0-338-11815-2.97481,0
1-4725-3346-1.97485,0
1-08-700991-X.97536,0
1-4364-6558-3.97546,0
1-967095-45-0.97557,0
1-5056-1784-7.97559,0
0-427-75503-4.97600,0
1-316-10214-9.97605,0
1-871752-42-6.97616,0
1-61020-969-9.97623,0
1-4994-6521-1.97649,0
0-590-68925-8.97651,0
1-03-319986-9.97662,0
0-346-73702-8.97665,1
1-180-26610-2.97669,0
0-272-03633-1.97699,0
1-174-14352-5.97709,0
1-66229-108-6.97719,0
1-5489-5670-8.97722,0
0-8334-4068-3.97723,0
0-89438-488-0.97735,0
0-572-96093-X.97737,0
0-325-60545-9.97753,1
1-66569-265-0.97757,0
0-88126-941-7.97772,0
1-80594-648-X.97778,0
0-13-127128-8.97779,0
0-01-780953-3.97784,0
0-582-80912-6.97785,0
0-347-80991-X.97790,0
1-310-71335-9.97809,0
1-70896-958-6.97823,0
1-136-38851-6.97828,0
0-208-17025-1.97832,0
0-670-54552-X.97833,0
0-7563-2415-7.97839,0
0-88923-413-2.97842,0
0-03-989404-5.97848,0
0-495-58006-6.97850,0
0-474-32608-X.97854,0
0-335-73592-4.97861,0
0-11-398154-6.97892,0
0-290-90489-7.97901,0
1-5104-9285-2.97905,0
0-10-925437-6.97910,0
0-370-87565-6.97920,0
1-4138-9241-8.97942,0
0-04-672787-6.97944,0
1-02-914100-2.97954,0
0-637-51113-1.97957,0
0-8481-5100-3.97959,0
0-02-618048-0.97968,0
0-7348-4350-X.97969,0
0-512-84001-6.97985,0
0-01-520174-0.97988,0
0-229-62895-8.97993,0
0-945056-45-1.98019,0
0-14-498289-7.98024,0
0-09-214742-9.98085,0
0-7123-5536-7.98092,1
0-8446-9930-6.98097,1
1-287-42204-7.98109,0
0-7368-1643-7.98112,0
0-89470-938-0.98113,0
1-194-77431-8.98126,1
0-581-82375-3.98130,0
0-9955934-4-2.98134,1
0-8128-7159-6.98140,0
0-939795-24-8.98143,0
0-9666587-0-1.98163,0
1-05-247142-0.98174,0
0-302-48156-7.98180,0
0-272-46819-3.98188,0
1-4044-2118-1.98192,0
0-03-274197-9.98203,0
1-70724-495-2.98221,0
0-267-44199-1.98229,0
0-88317-084-1.98239,0
1-887634-07-X.98261,0
1-7329514-9-7.98278,0
0-536-98734-3.98288,0
0-86595-831-9.98308,0
1-55666-416-8.98312,0
0-11-455042-5.98330,0
0-18-326156-9.98333,0
1-61846-225-3.98337,0
0-7537-3216-5.98360,0
